MESSAGE_ID	VILLAGE_ID	VILLAGE_PLAYER_ID	TO_VILLAGE_PLAYER_ID	PLAYER_ID	DAY	MESSAGE_TYPE_CODE	MESSAGE_NUMBER	MESSAGE_CONTENT	MESSAGE_DATETIME	IS_CONVERT_DISABLE	FACE_TYPE_CODE
10454	11	129			4	MONOLOGUE_SAY	1205	"失敗。なんで？

[[#9AFE2E]]レタス[[/#9AFE2E]]"	2018-05-29 08:31:56.000	0	NORMAL
10455	11	148			4	MONOLOGUE_SAY	1206	堀江ちくわ大明神かよ	2018-05-29 08:33:43.000	0	NORMAL
10456	11	129			4	MONOLOGUE_SAY	1207	"あ、うしろはコードいれなくていいのか。

[[#9AFE2E]]レタス[[/#]]"	2018-05-29 08:35:15.000	0	NORMAL
10457	11	129			4	MONOLOGUE_SAY	1208	[[b]][[#9AFE2E]][レタス][[/b]][[/#]]	2018-05-29 08:36:14.000	0	NORMAL
10458	11	129			4	NORMAL_SAY	1638	">>1613ケイティ
ケイティはほんま気にせんでええんやでぇー。
結果、「飴振って痔固まる」ちゅうやつやな。

>>+84田美院
新しい機能おつやでぇー！！

とりあえず、置いとくわ。つ[[b]][[#9AFE2E]][レタス][[/b]][[/#]]"	2018-05-29 08:37:23.000	0	NORMAL
10459	11	145			4	MONOLOGUE_SAY	1209	"今回狼の音の可能性は無音or8だよね
とするとlw候補は3,4,7,8,10,13か
んで賢者が14で導師が2、6と17は占われてそうだから妖狐は低め
狼の可能性がほぼ無く、妖狐があり得る位置は客観で18,19だけなのか
18自分だから19投票で良いのか
てか吊られそうw"	2018-05-29 08:42:35.000	0	NORMAL
10460	11	136			4	GRAVE_SAY	88	">>+84
おお！ありがとうございます！

[[[#ffa000]]オレンジゼリー[[/#]]]]]"	2018-05-29 08:55:52.000	0	NORMAL
10461	11	136			4	GRAVE_SAY	89	"■ルーレット
黒[[赤or黒]](13)[[1d18]]
赤の11"	2018-05-29 09:01:19.000	0	NORMAL
10462	11	136			4	GRAVE_SAY	90	"■ルーレット
黒[[赤or黒]](15)[[1d18]]
赤の11"	2018-05-29 09:02:23.000	0	NORMAL
10463	11	136			4	GRAVE_SAY	91	"■ルーレット
運試しコースA
赤
黒[[赤or黒]]"	2018-05-29 09:06:02.000	0	NORMAL
10464	11	136			4	GRAVE_SAY	92	6点…ort	2018-05-29 09:06:27.000	0	NORMAL
10465	11	136			4	GRAVE_SAY	93	"■さいころトーク
（ベストセラー小説人狼BBSG国物語をお読みの方向け）
　1.好きなキャラクター
　2.苦手なキャラクター
　3.信じたくなってしまうキャラクター
　4.信じられないキャラクター
(2)[[1d4]]"	2018-05-29 09:08:29.000	0	NORMAL
10466	11	129			4	MONOLOGUE_SAY	1210	"とりま狼候補は4、7、8、10って事で。
13、18、19が狐候補ってとこかな。"	2018-05-29 09:14:46.000	0	NORMAL
10467	11	129			4	MONOLOGUE_SAY	1211	10鬼束は狼候補から外して良さげ。	2018-05-29 09:15:31.000	0	NORMAL
10468	11	129			4	MONOLOGUE_SAY	1212	今日は19占うから、13か18を吊って欲しい。	2018-05-29 09:16:22.000	0	NORMAL
10469	11	129			4	MONOLOGUE_SAY	1213	"12>10>8>6>4
5縄1W1K1Fか。魔神官は放置でええな。
7が魔神官っぽい。"	2018-05-29 09:19:02.000	0	NORMAL
10470	11	129			4	MONOLOGUE_SAY	1214	"つか、狩居る時は狼も連続襲撃ありでいいのかもなぁ。
この辺バランスがちと難しいか…。"	2018-05-29 09:19:47.000	0	NORMAL
10471	11	129			4	MONOLOGUE_SAY	1215	"まあ、今回配置も悪かったな…ダミーの横に賢者で…。
狼2択だったしなぁ。右下狼ってきっつい位置やのぅ。"	2018-05-29 09:22:57.000	0	NORMAL
10472	11	136			4	GRAVE_SAY	94	">>+93
苦手なキャラクター？？ある意味ジムゾンが苦手かしらね。「その傷を切開する。さあ、懺悔の時だ」とか言いながら過去を暴いたり、部下を自害させたり、そもそも悪を愛する外道だったりするわ。更に、彼をそうさせた生い立ちまでみると、人間の醜さとか悪い部分をありありと見せつけられるようで、どうしても苦手なのよね。嫌いじゃないけど"	2018-05-29 09:23:17.000	0	NORMAL
10473	11	132			4	NORMAL_SAY	1639	"自室、寝ボケ中(…昨日なんかすごくすごい事になった気がするんだけれど…夢みたのかしら、、いや、夢じゃ無いわね…私、米津君に…)
[寝ぼけながら頭の中で回想しつつ段々目が覚め…顔が赤くなり]
うわぁぁぁぁ(恥ずかしい恥ずかしい恥ずかしい)[手で顔を抑え]"	2018-05-29 09:25:51.000	0	NORMAL
10474	11	129			4	MONOLOGUE_SAY	1216	">>1639
せんせー可愛いなぁｗでも変な妄想するからそれｗｗｗ"	2018-05-29 09:29:53.000	0	NORMAL
10475	11	136			4	GRAVE_SAY	95	"このジムゾンは生まれた直後に「神父の息子が災いを為すだろう」って予言が出て、そのせいで村のみんなから虐げられてきたの

その過程で心が歪んで「悪を愛し」「人が傷つく事に悦びを見いだす」ようになったわけ

当然本編でも「ジムゾンを見たら狼と思え」って言われたし、ジムゾンも進んで狼に協力してたわ。ハイパー狂人として活躍してたわよ"	2018-05-29 09:30:21.000	0	NORMAL
10476	11	129			4	MONOLOGUE_SAY	1217	つか、逆にせんせーに守られてるの笑うｗｗｗ＜狩	2018-05-29 09:30:24.000	0	NORMAL
10477	11	136			4	MONOLOGUE_SAY	1218	Fateの言峰綺礼の話。ただし彼は「生まれながらに」破綻してた	2018-05-29 09:31:32.000	0	NORMAL
10478	11	132			4	NORMAL_SAY	1640	"■ルーレット
赤 17
赤[[赤or黒]] の(11)[[1d18]]

黒 14
黒[[赤or黒]] の(18)[[1d18]]"	2018-05-29 09:31:44.000	0	NORMAL
10479	11	132			4	NORMAL_SAY	1641	"■運試し>>1640
ん？15点ずつで30点？
運試しはまだやるか考えるわ"	2018-05-29 09:36:02.000	0	NORMAL
10480	11	136			4	GRAVE_SAY	96	">>1589ゆかりん>>1591あいちゃん
[[b]]ぎゅーっ！[[/b]]"	2018-05-29 09:37:02.000	0	NORMAL
10481	11	131			4	MONOLOGUE_SAY	1219	でも、2w吊れてもう狼吊るなよ！という導師COだろうから結果騙りではないか…。	2018-05-29 09:37:41.000	0	NORMAL
10482	11	127			4	MONOLOGUE_SAY	1220	"/*
>>1639
すごくすごい…

つぐみん、fateネタ？
ひびきちゃんでゎない？わからない…
えるじーやレイしゃんも見つけてない。。。"	2018-05-29 09:57:27.000	0	NORMAL
10483	11	127			4	MONOLOGUE_SAY	1221	">>+95
ジムゾンの中に1ｗ…"	2018-05-29 09:58:22.000	0	NORMAL
10484	11	140			4	WEREWOLF_SAY	369	"8or無音が襲撃としてー
投票され続けた鬼束、狼2連投票の岩崎せんせー、2回部屋が鳴った歌田
俺か吉田かなー… 無音追う風習でわんちゃん歌田？
 今日終わっちゃうかもw"	2018-05-29 10:00:35.000	0	NORMAL
10485	11	127			4	MASON_SAY	75	"冷静に考えて、狐そのものを探すのゎむずかしそぉだし、
狩っぽいのと狼っぽいのを避けて
非狼を吊るのを目指した方がィィ…？
教えてピピ美ﾁｬﾝ。。。ふえぇん"	2018-05-29 10:01:02.000	0	NORMAL
10486	11	140			4	WEREWOLF_SAY	370	"わ、わらえねー     あわー

千葉と菅原は触れなさそー"	2018-05-29 10:01:53.000	0	NORMAL
10487	11	143			4	GRAVE_SAY	97	なあコイセンしらねぇ？昨日の片付けに行ってからみあたらねーんだけど	2018-05-29 10:02:26.000	0	NORMAL
10488	11	140			4	WEREWOLF_SAY	371	"（白確＝2.3.6.14.17/予想含む）
（無音は最低１個生まれるとして）
2←3.8←7.10.13＝岩崎せんせが外れる
2←7←8.13＝岩崎せんせ・鬼束が外れる
3←8←4.7.8.10.13
6←7.8←4.10.13＝歌田が外れる
7←８←4.10.13＝吉田・歌田が外れる
17←無←7.13.18＝岩崎せんせ・鬼束が外れる"	2018-05-29 10:03:46.000	0	NORMAL
10489	11	140			4	WEREWOLF_SAY	372	"間違ってそー      震える～…

時間切れー"	2018-05-29 10:04:26.000	0	NORMAL
10490	11	143			4	GRAVE_SAY	98	"コイ（51）センを～ひっくりかえして～１５！！
■ルーレット
クールな黒髪！黒１５！！
黒[[赤or黒]] の(2)[[1d18]]

燃えるぜ情熱の赤！赤１５！！
黒[[赤or黒]] の(6)[[1d18]]"	2018-05-29 10:04:40.000	0	NORMAL
10491	11	143			4	GRAVE_SAY	99	"5点・・・位置いを目指すには・・・！

■ルーレット
一発逆転コース
来い！１５だ！！！
(13)[[1d18]]"	2018-05-29 10:07:27.000	0	NORMAL
10492	11	143			4	GRAVE_SAY	100	"かー！ダメか！！
■ルーレット
0点

一発逆転コースはもらえる点が0点じゃなくて合計点が0点になる、でいいんだよな？"	2018-05-29 10:08:47.000	0	NORMAL
10493	11	143			4	GRAVE_SAY	101	"だいぶ男部屋に人が増えたな
もう少し布団寄せとこう"	2018-05-29 10:10:44.000	0	NORMAL
10494	11	129			4	NORMAL_SAY	1642	"（せんせーに恥をかかさんような、つり合い取れるような男にならんとな～。とりま、髪型とか変えるかぁ…？小泉せんせや岩崎せんせみたいなん？そんなんより、問題は背やぁ…！もうちょいタッパ欲しいねんなぁ……。）

[とりあえず、牛乳を1リットル[[8リットルor1リットルor500ミリリットル]]飲んだ。]"	2018-05-29 10:17:13.000	0	NORMAL
10495	11	129			4	NORMAL_SAY	1643	">>+94天野
あんま、そーいうジムゾン見た事あらへんけど、怖ぁ…。
「ジムゾンを見たら狼と思え」（>>+95）ってのは聞いた事あるなぁ。"	2018-05-29 10:19:42.000	0	NORMAL
10496	11	131			4	MONOLOGUE_SAY	1222	"村目線再度考え直したけどやはり⑦狼濃厚…

しれっと⑦吊りに行くか、
④⑩⑧いっておくか"	2018-05-29 10:20:32.000	0	NORMAL
10497	11	129			4	NORMAL_SAY	1644	"■ルーレット
まずは好きな数字5！色は…黒でぇ！！
赤[[赤or黒]]の(16)[[1d18]]"	2018-05-29 10:22:06.000	0	NORMAL
10498	11	131			4	MONOLOGUE_SAY	1223	"親友と同室になるために親友を管理人室に送り込んで
自分もわざと捕まったらサイコパス間違いなしだな"	2018-05-29 10:22:26.000	0	NORMAL
10499	11	129			4	NORMAL_SAY	1645	"■ルーレット
もういっちょ！今度こそ黒の5やぁ！！
黒[[赤or黒]]の(13)[[1d18]]"	2018-05-29 10:22:54.000	0	NORMAL
10500	11	131			4	NORMAL_SAY	1646	"■ルーレット

清水のTシャツの色と清水の名字から

赤の４→(10)[[1d18]]

赤の３→(3)[[1d18]]"	2018-05-29 10:25:18.000	0	NORMAL
10501	11	129			4	NORMAL_SAY	1647	"15点やな。男なら一発ドカンといっとくか。
勝ちか負けの二択や。

■ルーレット
一発逆転コース。
最後も5に賭けるでぇ！！
(6)[[1d18]]"	2018-05-29 10:26:55.000	0	NORMAL
10502	11	136			4	GRAVE_SAY	102	あいうえお作文鬼束瑠璃[[allwho]]	2018-05-29 10:27:49.000	0	NORMAL
10503	11	129			4	NORMAL_SAY	1648	"■ルーレット
0点

もうちょいやったなぁ…0点で終了やな。"	2018-05-29 10:28:12.000	0	NORMAL
10504	11	136			4	GRAVE_SAY	103	鬼束[[鬼束or瑠璃]]	2018-05-29 10:28:22.000	0	NORMAL
10505	11	131			4	NORMAL_SAY	1649	">>1646色振り忘れた…

■ルーレット
両方赤だ

赤[[赤or黒]]
赤[[赤or黒]]"	2018-05-29 10:28:36.000	0	NORMAL
10506	11	141			4	GRAVE_SAY	104	管理人室、全然寝れない………orz	2018-05-29 10:31:14.000	0	NORMAL
10507	11	136			4	GRAVE_SAY	105	"あいうえお作文
お題「おにつか」
※これ「おにづか」って読むのかしら？"	2018-05-29 10:31:24.000	0	NORMAL
10508	11	136			4	GRAVE_SAY	106	"もう一個
謎かけお題「林」"	2018-05-29 10:32:10.000	0	NORMAL
10509	11	131			4	NORMAL_SAY	1650	">>1646
>>1649
■ルーレット
45点

一旦打ち止めにしておく"	2018-05-29 10:33:14.000	0	NORMAL
10510	11	148			4	MONOLOGUE_SAY	1224	"違う違う　狼が無音選んでるなら狐はずっと鳴らしてるんだ
2d　12,13,14（吉清南）13,14（歌山千）
3d　08（なし）13,14（市菅鬼）07,08（市）
4d　08（吉堀）08（吉堀）13（なし）
吉田は狐薄め？襲撃担当候補に入り続けてる＆位置を逆手に取ってたらアッハイすみませんなんだけど"	2018-05-29 10:40:09.000	0	NORMAL
10511	11	129			4	MONOLOGUE_SAY	1225	"中身予想。
山P→えるじぃ
名坂→吉ちゃん
みっちー→ひたきちゃん
いっちー→たるとちゃん
朱実せんせー→えびちゃん
小泉せんせ→ばーぐさん
岩崎せんせ→Owlさん
マサ→おりさん
キヨ→あみさん"	2018-05-29 10:41:26.000	0	NORMAL
10512	11	148			4	MONOLOGUE_SAY	1226	"今日の襲撃は３匹目
無音（岩歌鬼） or 08（吉堀）　この中に狼が１匹
めんどくせえ！今日は千葉か菅原占って吊ろうぜ！
［右拳を振り上げウインクしながらジャンプ］"	2018-05-29 10:42:09.000	0	NORMAL
10513	11	129			4	MONOLOGUE_SAY	1227	"ブン太→れいさん？
えもん→うみさん
ゆかりん→もあさん
鬼束→きりさん？
天野→おわたさん
ケイティ→ニーゴさん
ジン→ortさん
細美→じっぷくん
竹村→たらさん"	2018-05-29 10:44:16.000	0	NORMAL
10514	11	131			4	NORMAL_SAY	1651	">>+97山中くん
小泉先生どうしたんだろうな…
迷子なんだろうか"	2018-05-29 10:44:47.000	0	NORMAL
10515	11	129			4	MONOLOGUE_SAY	1228	"あ、ふーせんさん…千葉？なんか違う気がする。
千葉、菅原逆かも…。
千葉→れいさん
菅原→ふーせんさん？（なんか違う気も"	2018-05-29 10:46:14.000	0	NORMAL
10516	11	129			4	MONOLOGUE_SAY	1229	つか、菅原がひたきちゃんかぁ？ありそうｗ	2018-05-29 10:51:13.000	0	NORMAL
10517	11	147			4	NORMAL_SAY	1652	おにつかでいーよ。	2018-05-29 10:52:37.000	0	NORMAL
10518	11	129			4	MONOLOGUE_SAY	1230	キヨふーせんさん、みっちーあみさんとか？	2018-05-29 10:53:00.000	0	NORMAL
10519	11	136			4	GRAVE_SAY	107	">>1652るりりん
わかった！ありがとう！
べ、別に覚えて無かったわけじゃないのよ？でも、いつもるりりんって呼んでるから[[small]]名字の方が不安に…ね？[[/small]]"	2018-05-29 10:56:00.000	0	NORMAL
10520	11	131			4	MONOLOGUE_SAY	1231	"処理は
処刑→護衛→占い→呪殺判定→霊視→襲撃→勝敗判定

今日⑭●⑱、狼▲⑬狩
明日⑭●⑲、狼▲⑭賢

賢者はセオリー通りに動いてるので
ウッカリ●④とかしなさそう

厳しい"	2018-05-29 11:13:05.000	0	NORMAL
10521	11	131			4	MONOLOGUE_SAY	1232	"村側に見逃されてる可能性あるとしたら
共鳴投票COだろうから
一応⑧鳴らすかなあ～"	2018-05-29 11:15:42.000	0	NORMAL
10522	11				4	PRIVATE_SYSTEM	116	菅原駆が通過する部屋を08に設定しました。	2018-05-29 11:16:23.000	0	
10523	11	132			4	NORMAL_SAY	1653	(>>1642 冬馬くんは私につり合ってないとか思わなくていいのに…犬っぽくて可愛くて好きよ、私)	2018-05-29 11:21:13.000	0	NORMAL
10524	11	129			4	MONOLOGUE_SAY	1233	"3dの「部屋13,部屋14で足音が聞こえた...。」は狩じゃないな…。
「部屋07,部屋08で足音が聞こえた...。」こっちが狩か9護衛？そして狼は9→6護衛と思って襲撃に行ったとか？
「部屋13,部屋14で足音が聞こえた...。」狂人かな。
「部屋08で足音が聞こえた...。」狐。狩誤認させようとしてってとこかね。"	2018-05-29 11:32:37.000	0	NORMAL
10525	11	129			4	MONOLOGUE_SAY	1234	"狐はやっぱ13か19かねぇ…18もありそうなとこだが、何となく投票見てたら違う気が。
吊れそうな所に投票重ねている19がやっぱり狐かねぇ。"	2018-05-29 11:36:11.000	0	NORMAL
10526	11	140			4	WEREWOLF_SAY	373	"吉田狼はどー考えても無理か～    俺が密告されないわけないもんねー…

そか、LWなの明白だから狼っぽいの吊っちゃだめなのかー"	2018-05-29 11:37:52.000	0	NORMAL
10527	11	129			4	MONOLOGUE_SAY	1235	"ブン太、やっぱお前に決めたでぇ！！！
隅から隅まで調べてやっからなぁ！！"	2018-05-29 11:37:58.000	0	NORMAL
10528	11	139			4	GRAVE_SAY	108	"ふあぁぁっ
なんだか河童の夢を見た気がしたよ"	2018-05-29 11:40:31.000	0	NORMAL
10529	11	127			4	MONOLOGUE_SAY	1236	"―川辺までの道中―

…郁也ｸﾝの手、ぉぉきぃねぇ。

［繋がっている手をじっと見て、呟いた。自分の手はすっぽりと、郁也の指に包まれている。双子姉の雪とはよく手を繋ぐが、それとは全く異なる感触だった。］"	2018-05-29 11:41:40.000	0	NORMAL
10530	11	139			4	GRAVE_SAY	109	">>1646>>1649菅原
ええっ色も数も的中！？
さすが俺の親友！！河童と戦っても強いしルーレットも強い！！"	2018-05-29 11:41:43.000	0	NORMAL
10531	11	127			4	MONOLOGUE_SAY	1237	"（男の子…なんだなぁ）

［スキンシップは好きだ。昔は男女構わずしていた。

　然し次第に女子には「ぶりっこ」、男子には「思わせぶり」と頻繁に怒られるようになり…「男子には控えるように」と注意された。それからはずっと言いつけを守っている。でも…］

（郁也ｸﾝと、もっと仲良くなりたいなぁ…）

［笑顔を見れて嬉しかった。手を繋ぎたい。もう少し近づいてみたい。つぐみんとしたように、ぎゅーっと…］"	2018-05-29 11:44:26.000	0	NORMAL
10532	11	127			4	MONOLOGUE_SAY	1238	"～～～っ！

［打ち消すようにぶんぶんと首を振る。そんな事をしたら、またブリだかハマチだかと言われて嫌われてしまうかもしれない。

 胸に詰まる気持ちを吐き出すように、大きなため息をついた。**］"	2018-05-29 11:45:16.000	0	NORMAL
10533	11	127			4	MONOLOGUE_SAY	1239	"/*
昨日も朝も時間がなくて雑なので申し訳程度の↑
然し表には出せないなこれ。秘話欲しい！！（推理村なのでありません）
いや、真面目なRPで来てたら表でやってたかもしれないけど…こんなふざけたRPで…本当…ｳｯ"	2018-05-29 11:49:48.000	0	NORMAL
10534	11	127			4	MONOLOGUE_SAY	1240	"/*
もう郁也ｸﾝの純情さを楽しむしかありませんねこのCPは。ぁぃゎ何か仕掛けた方が良いのかな？？
顔がヵヮィィからどんな事言ってもだいじょぉぶ♥とか思ってたけどあざとさが天元突破して胸焼けを起こしている。申し訳ねぇ…申し訳ねぇ…

どっちにしろ今日も明日も時間がなさそうだし、投票先考察が優先なんだけど。"	2018-05-29 11:50:12.000	0	NORMAL
10535	11	143			4	MONOLOGUE_SAY	1241	(´－`)．。oO(７ｄ前に終われば集計当番ないな…)←	2018-05-29 11:50:39.000	0	NORMAL
10536	11	136			4	MONOLOGUE_SAY	1242	"空[[#0000ff]]②[[/#]][[#00ff00]]③[[/#]]④空
[[#008800]]⑥[[/#]][[#ffff00]]⑦[[/#]][[#ffa000]]⑧[[/#]][[#00ff00]]⑨[[/#]]⑩
[[#ff0000]]⑪[[/#]]⑫[[#ff0000]]⑬[[/#]][[#a000a0]]⑭[[/#]]⑮
空⑰⑱⑲[[#ff0000]]⑳[[/#]]"	2018-05-29 11:51:45.000	0	NORMAL
10537	11	127			4	MASON_SAY	76	">>+104
ピピ美ﾁｬﾝ、どんまいだょ☆
よしよし♥"	2018-05-29 11:52:58.000	0	NORMAL
10538	11	136			4	MONOLOGUE_SAY	1243	"これ便利。すごい使える
紫が賢者、青は導師、緑は狩人、オレンジはパピコ、黄色は狐

流石にコーヒー色は見映えしないのでやめた"	2018-05-29 11:53:30.000	0	NORMAL
10539	11	148			4	MONOLOGUE_SAY	1244	"狼　歌鬼＞岩＞吉堀＞千菅
狐　岩千菅＞鬼＞歌堀吉
3分の2くらいPassion
吉堀はあえて夢助抜かなくてもよくない？岩崎はLW決め込んでの仲間切りになるけど一番抜きたいとこ抜いた感じある
狐はわかんないよぉ…ふえぇ…"	2018-05-29 12:17:43.000	0	NORMAL
10540	11	138			4	SPECTATE_SAY	247	補習が忙しくてなかなか顔を出せなかったわ…	2018-05-29 12:23:21.000	0	NORMAL
10541	11	138			4	SPECTATE_SAY	248	"林とかけまして
海を行くヒラメと解きます

どちらもカレイと間違えられ…んっ、林違いですか"	2018-05-29 12:26:32.000	0	NORMAL
10542	11	138			4	SPECTATE_SAY	249	ジムゾンが妻と死別したときに、自分が「どうせ死ぬならこの手で殺したかった」と考えていることに気がつき、いよいよ自分が決定的に壊れていることを自覚してしまうシーンは哀しくも恐ろしかったですね	2018-05-29 12:29:31.000	0	NORMAL
10543	11	146			4	NORMAL_SAY	1654	"今日はこれから川辺の木陰[[裏手の森or湖のほとりor川辺の木陰or自室]]でのんびりする予定よ
その前にルーレットを回していきましょうか

■ルーレット
1回目
黒の2→赤[[赤or黒]]の(8)[[1d18]]
2回目
赤の8→赤[[赤or黒]]の(17)[[1d18]]"	2018-05-29 12:30:08.000	0	NORMAL
10544	11	146			4	NORMAL_SAY	1655	"……1回目で赤の8にしてれば高得点だったのに……

■ルーレット結果
5点ね。3回目は帰ってきてから悩むことにするわ**"	2018-05-29 12:32:12.000	0	NORMAL
10545	11	142			4	MONOLOGUE_SAY	1245	"うわー、今日の吊り先悩ましいなー。
狼だけは避けたいんだが…魔神官吊りで妖狐占いが最高なんだけどー"	2018-05-29 12:46:31.000	0	NORMAL
10546	11	142			4	MONOLOGUE_SAY	1246	"ユメが共鳴ぽいから、狩人チアキじゃなきゃ生きてるんだよね。
ただGJ出ると溶けあっても気付き辛いという…"	2018-05-29 12:48:24.000	0	NORMAL
10547	11	142			4	MONOLOGUE_SAY	1247	"状況白いけど妖狐の可能性はあるルリちゃんかのう。
しかし今日占われてる先がじぇんじぇん分からんわい…どこじゃ。もしかして投票CO的なあれでマサだったりした？"	2018-05-29 12:51:10.000	0	NORMAL
10548	11	142			4	MONOLOGUE_SAY	1248	昨日今日とユカリンの部屋足音聞こえすぎだろ…安眠妨害だ！	2018-05-29 12:55:00.000	0	NORMAL
10549	11	142			4	MONOLOGUE_SAY	1249	え、狂アピだったりする…？	2018-05-29 12:55:40.000	0	NORMAL
10550	11	127			4	MASON_SAY	77	"白：06井上、　非狼：10鬼

・朱実せんせぇ
▼しみしみ(ライン切り？)→▼ルリルリ(3d足音に投票する理由がない)
・ゆかりん
▼千葉→▼しみしみ(ライン切り？)

この辺りが狼なのではと気になるところ。
昨日賢者はどこ占ったんだ？
18-19で●南？13で●07吉or08歌？8で●吉？"	2018-05-29 13:00:27.000	0	NORMAL
10551	11	127			4	MASON_SAY	78	"占われてないかつ非狼なら▼ルリルリであるが…
こんな決め方でいいのだろうか…
うぬぬん"	2018-05-29 13:01:37.000	0	NORMAL
10552	11	151			4	SPECTATE_SAY	250	"ケイティ超能力者かよ〜マジパネェ

ルーレットやるやるー
◼︎ルーレット
俺はせっかくだからこの赤の3と黒の17を選ぶぜ！
黒[[赤or黒]] の(10)[[1d18]]と赤[[赤or黒]] の(12)[[1d18]]"	2018-05-29 13:08:44.000	0	NORMAL
10553	11	151			4	SPECTATE_SAY	251	"がーん0点！こうなったら一発逆転するしかねーなー！

◼︎ルーレット
一発逆転コースで6にしよ！
たのむー！(10)[[1d18]]"	2018-05-29 13:12:09.000	0	NORMAL
10554	11	132			4	NORMAL_SAY	1656	"■あいうえお作文 鬼束ちゃん
怒ってそうだけど
人情深く
辛い時に傍にいる
可愛い子

今回は真面目に鬼束ちゃんへ"	2018-05-29 13:14:13.000	0	NORMAL
10555	11	151			4	SPECTATE_SAY	252	[[b]]次の日、春原ジンがマジパネェ姿で発見された(0点)[[/b]]	2018-05-29 13:14:59.000	0	NORMAL
10556	11	132			4	NORMAL_SAY	1657	"春原くん>>@252
マジパネェ姿…"	2018-05-29 13:19:08.000	0	NORMAL
10557	11				4	PRIVATE_SYSTEM	117	南野朱実が護衛対象をケイティに設定しました。	2018-05-29 13:19:35.000	0	
10558	11				4	PRIVATE_SYSTEM	118	南野朱実が通過する部屋を7,12に設定しました。	2018-05-29 13:19:35.000	0	
10559	11				4	PRIVATE_SYSTEM	119	南野朱実が護衛対象を米津冬馬に設定しました。	2018-05-29 13:20:36.000	0	
10560	11				4	PRIVATE_SYSTEM	120	南野朱実が通過する部屋を12,13に設定しました。	2018-05-29 13:20:36.000	0	
10561	11	136			4	GRAVE_SAY	110	">>@248あかねちゃん
ハヤシライスね。カレーよりもシチューと間違える方がありそう"	2018-05-29 13:29:45.000	0	NORMAL
10562	11	130			4	NORMAL_SAY	1658	">>@252
元気を出しなさい。"	2018-05-29 13:39:37.000	0	NORMAL
10563	11	136			4	MONOLOGUE_SAY	1250	">>@249あかねちゃん
言峰ーーー！"	2018-05-29 13:40:39.000	0	NORMAL
10564	11	148			4	SPECTATE_SAY	253	"［読んだ後の日誌が机に返されている。］

1d：鬼束  >>606>>607
2d：吉田  >>1122>>1125
3d：名坂  >>1528>>1530
4d：堀江 

今日の田美院の歌 >>+84"	2018-05-29 13:48:43.000	0	NORMAL
10565	11	148			4	SPECTATE_SAY	254	"なんか人間関係的にも色々あったみたいだな。
寝食を共にすると色々起こるよな。
男部屋もどこか一触即発の様相を呈している。市川が死んじゃった。この人でなし。

［カップヌードルを啜りながら週間少年ジ●ンプを傍らで捲る。ハチャメチャにくつろいでいる］"	2018-05-29 13:51:44.000	0	NORMAL
10566	11	136			4	GRAVE_SAY	111	">1656南野先生
うんうん！るりりんの良いところが分かりやすいです！流石は先生！って所ですね！"	2018-05-29 13:53:49.000	0	NORMAL
10567	11	148			4	SPECTATE_SAY	255	"俺もさくっとやっておこう。

■ルーレット
黒の8  → 黒[[赤or黒]] ／ (6)[[1d18]]
黒の13 → 赤[[赤or黒]] ／ (5)[[1d18]]"	2018-05-29 14:10:46.000	0	NORMAL
10568	11	148			4	SPECTATE_SAY	256	"■ルーレット
そして計算もせずに男は黙って一発逆転。
11 → (8)[[1d18]]"	2018-05-29 14:12:40.000	0	NORMAL
10569	11	148			4	SPECTATE_SAY	257	"■ルーレット　0点
残念、アメリカンドリームは遠いな。
三億円欲しい。"	2018-05-29 14:13:25.000	0	NORMAL
10570	11	129			4	MONOLOGUE_SAY	1251	"やっぱ、占い→菅原、吊→堀江にかえとこー。
俺の一票で菅原吊られたら勿体ないし。
吊堀江にしとったら、菅原占ったって分かるよな。"	2018-05-29 14:25:30.000	0	NORMAL
10571	11	136			4	MONOLOGUE_SAY	1252	"空②③④空
▲◎◎空⑩
空空★⑭空
空⑰⑱⑲空"	2018-05-29 14:33:40.000	0	NORMAL
10572	11	136			4	MONOLOGUE_SAY	1253	"空②③④空
⑥⑦⑧空⑩
空空★▲空
空⑰⑱⑲空"	2018-05-29 14:34:33.000	0	NORMAL
10573	11	136			4	MONOLOGUE_SAY	1254	"狩人はいそうだから井上だけ噛んでから米津いきたいけど、まず詰む

なら狩人死亡に賭ける…？"	2018-05-29 14:36:21.000	0	NORMAL
10574	11	132			4	MONOLOGUE_SAY	1255	"■ルーレット
運試し
黒 偶数
黒[[赤or黒]]  (14)[[1d18]]"	2018-05-29 14:41:29.000	0	NORMAL
10575	11	132			4	NORMAL_SAY	1659	"■ルーレット
運試しB
黒 偶数
黒[[赤or黒]] (7)[[1d18]]"	2018-05-29 14:43:25.000	0	NORMAL
10576	11	132			4	NORMAL_SAY	1660	あら、22点になっちゃったわ(笑)	2018-05-29 14:45:12.000	0	NORMAL
10577	11	132			4	NORMAL_SAY	1661	"さいころトーク
　1.井上清春[[allwho]]さんの印象
　2.市川夢助[[allwho]]さんのモノマネに挑戦
　3.市川夢助[[allwho]]さんの好きなところ
　4.小泉義哉[[allwho]]さんと行きたい場所

(2)[[1d4]]"	2018-05-29 14:47:54.000	0	NORMAL
